,activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
162,False,,,False,False,False,False,False,False,False,False,False,False,,Case Status Value,Case Status Value,False,False,False,CaseStatus,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseStatus/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseStatus/describe'), ('sobject', '/services/data/v57.0/sobjects/CaseStatus')])"
163,False,TeamMember,Case,True,False,False,False,True,False,False,False,False,False,,Case Team Member,Case Team Member,False,False,False,CaseTeamMember,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseTeamMember/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseTeamMember/describe'), ('sobject', '/services/data/v57.0/sobjects/CaseTeamMember')])"
164,False,TeamRole,Case,True,False,False,False,False,False,False,False,False,False,,Case Team Member Role,Case Team Member Role,False,False,False,CaseTeamRole,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseTeamRole/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseTeamRole/describe'), ('sobject', '/services/data/v57.0/sobjects/CaseTeamRole')])"
165,False,TeamTemplate,Case,True,False,False,False,True,False,False,False,False,False,,Predefined Case Team,Predefined Case Team,False,False,False,CaseTeamTemplate,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseTeamTemplate/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseTeamTemplate/describe'), ('sobject', '/services/data/v57.0/sobjects/CaseTeamTemplate')])"
166,False,TeamTemplateMember,Case,True,False,False,False,True,False,False,False,False,False,,Predefined Case Team Member,Predefined Case Team Member,False,False,False,CaseTeamTemplateMember,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseTeamTemplateMember/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseTeamTemplateMember/describe'), ('sobject', '/services/data/v57.0/sobjects/CaseTeamTemplateMember')])"
167,False,TeamTemplateRecord,Case,True,False,False,False,True,False,False,False,False,False,,Predefined Case Team Record,Predefined Case Team Record,False,False,False,CaseTeamTemplateRecord,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CaseTeamTemplateRecord/{ID}'), ('describe', '/services/data/v57.0/sobjects/CaseTeamTemplateRecord/describe'), ('sobject', '/services/data/v57.0/sobjects/CaseTeamTemplateRecord')])"
168,False,,,True,False,False,False,True,False,False,False,False,False,02o,Category Data,Category Data,False,False,False,CategoryData,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CategoryData/{ID}'), ('describe', '/services/data/v57.0/sobjects/CategoryData/describe'), ('sobject', '/services/data/v57.0/sobjects/CategoryData')])"
169,False,,,True,False,False,False,True,False,False,False,False,False,02n,Category Node,Category Nodes,False,False,False,CategoryNode,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CategoryNode/{ID}'), ('describe', '/services/data/v57.0/sobjects/CategoryNode/describe'), ('sobject', '/services/data/v57.0/sobjects/CategoryNode')])"
170,False,Localization,CategoryNode,True,False,False,False,True,False,False,False,False,False,,Category Node Localization,Category Node Localization,False,False,False,CategoryNodeLocalization,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CategoryNodeLocalization/{ID}'), ('describe', '/services/data/v57.0/sobjects/CategoryNodeLocalization/describe'), ('sobject', '/services/data/v57.0/sobjects/CategoryNodeLocalization')])"
171,False,,,True,False,False,False,True,False,True,False,False,False,0oW,Change Request,Change Requests,True,False,True,ChangeRequest,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/ChangeRequest/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/ChangeRequest/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/ChangeRequest/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/ChangeRequest/describe'), ('quickActions', '/services/data/v57.0/sobjects/ChangeRequest/quickActions'), ('layouts', '/services/data/v57.0/sobjects/ChangeRequest/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/ChangeRequest')])"
172,False,Feed,ChangeRequest,False,False,False,False,True,False,False,False,False,False,,Change Request Feed,Change Request Feed,False,False,False,ChangeRequestFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ChangeRequestFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/ChangeRequestFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/ChangeRequestFeed')])"
173,False,History,ChangeRequest,False,False,False,False,False,False,False,False,False,False,,Change Request History,Change Request History,False,False,False,ChangeRequestHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ChangeRequestHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/ChangeRequestHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/ChangeRequestHistory')])"
174,False,,,True,False,False,False,True,False,False,False,False,False,0oK,Change Request Related Issue,Change Request Related Issues,True,False,False,ChangeRequestRelatedIssue,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/ChangeRequestRelatedIssue/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/ChangeRequestRelatedIssue/{ID}'), ('describe', '/services/data/v57.0/sobjects/ChangeRequestRelatedIssue/describe'), ('quickActions', '/services/data/v57.0/sobjects/ChangeRequestRelatedIssue/quickActions'), ('layouts', '/services/data/v57.0/sobjects/ChangeRequestRelatedIssue/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/ChangeRequestRelatedIssue')])"
175,False,Feed,ChangeRequestRelatedIssue,False,False,False,False,True,False,False,False,False,False,,Change Request Related Issue Feed,Change Request Related Issue Feed,False,False,False,ChangeRequestRelatedIssueFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ChangeRequestRelatedIssueFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/ChangeRequestRelatedIssueFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/ChangeRequestRelatedIssueFeed')])"
176,False,History,ChangeRequestRelatedIssue,False,False,False,False,False,False,False,False,False,False,,Change Request Related Issue History,Change Request Related Issue History,False,False,False,ChangeRequestRelatedIssueHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ChangeRequestRelatedIssueHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/ChangeRequestRelatedIssueHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/ChangeRequestRelatedIssueHistory')])"
177,False,,,True,False,False,False,True,False,False,False,False,False,0tC,Change Request Related Item,Change Request Related Items,True,False,False,ChangeRequestRelatedItem,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/ChangeRequestRelatedItem/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/ChangeRequestRelatedItem/{ID}'), ('describe', '/services/data/v57.0/sobjects/ChangeRequestRelatedItem/describe'), ('quickActions', '/services/data/v57.0/sobjects/ChangeRequestRelatedItem/quickActions'), ('layouts', '/services/data/v57.0/sobjects/ChangeRequestRelatedItem/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/ChangeRequestRelatedItem')])"
178,False,Feed,ChangeRequestRelatedItem,False,False,False,False,True,False,False,False,False,False,,Change Request Related Item Feed,Change Request Related Item Feed,False,False,False,ChangeRequestRelatedItemFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ChangeRequestRelatedItemFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/ChangeRequestRelatedItemFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/ChangeRequestRelatedItemFeed')])"
179,False,History,ChangeRequestRelatedItem,False,False,False,False,False,False,False,False,False,False,,Change Request Related Item History,Change Request Related Item History,False,False,False,ChangeRequestRelatedItemHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ChangeRequestRelatedItemHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/ChangeRequestRelatedItemHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/ChangeRequestRelatedItemHistory')])"
180,False,Share,ChangeRequest,True,False,False,False,True,False,False,False,False,False,,Change Request Share,Change Request Share,False,False,False,ChangeRequestShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ChangeRequestShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/ChangeRequestShare/describe'), ('sobject', '/services/data/v57.0/sobjects/ChangeRequestShare')])"
181,False,,,False,False,False,False,False,False,False,False,False,False,0ca,Chatter Activity,Chatter Activity,False,False,False,ChatterActivity,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ChatterActivity/{ID}'), ('describe', '/services/data/v57.0/sobjects/ChatterActivity/describe'), ('sobject', '/services/data/v57.0/sobjects/ChatterActivity')])"
182,False,,,True,False,False,False,True,False,False,False,False,False,0MY,Extension,Extensions,False,False,False,ChatterExtension,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ChatterExtension/{ID}'), ('describe', '/services/data/v57.0/sobjects/ChatterExtension/describe'), ('sobject', '/services/data/v57.0/sobjects/ChatterExtension')])"
183,False,,,True,False,False,False,True,False,False,False,False,False,0Ob,Chatter Extension Configuration,Chatter Extension Configurations,False,False,False,ChatterExtensionConfig,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ChatterExtensionConfig/{ID}'), ('describe', '/services/data/v57.0/sobjects/ChatterExtensionConfig/describe'), ('sobject', '/services/data/v57.0/sobjects/ChatterExtensionConfig')])"
184,False,Localization,ChatterExtension,True,False,False,False,True,False,False,False,False,False,,Translation,Translation,False,False,False,ChatterExtensionLocalization,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ChatterExtensionLocalization/{ID}'), ('describe', '/services/data/v57.0/sobjects/ChatterExtensionLocalization/describe'), ('sobject', '/services/data/v57.0/sobjects/ChatterExtensionLocalization')])"
185,False,,,False,False,False,False,True,False,False,False,False,False,713,Client Browser,Client Browser,False,False,False,ClientBrowser,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ClientBrowser/{ID}'), ('describe', '/services/data/v57.0/sobjects/ClientBrowser/describe'), ('sobject', '/services/data/v57.0/sobjects/ClientBrowser')])"
186,False,,,True,False,False,False,True,False,True,False,False,False,0F9,Group,Groups,True,False,True,CollaborationGroup,True,False,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/CollaborationGroup/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/CollaborationGroup/{ID}'), ('listviews', '/services/data/v57.0/sobjects/CollaborationGroup/listviews'), ('describe', '/services/data/v57.0/sobjects/CollaborationGroup/describe'), ('quickActions', '/services/data/v57.0/sobjects/CollaborationGroup/quickActions'), ('layouts', '/services/data/v57.0/sobjects/CollaborationGroup/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CollaborationGroup')])"
187,False,Feed,CollaborationGroup,False,False,False,False,True,False,False,False,False,False,,Group Feed,Group Feed,False,False,False,CollaborationGroupFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CollaborationGroupFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/CollaborationGroupFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/CollaborationGroupFeed')])"
188,False,,,True,False,False,False,True,False,False,False,False,False,0FB,Group Member,Group Members,True,False,False,CollaborationGroupMember,True,True,True,False,True,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CollaborationGroupMember/{ID}'), ('describe', '/services/data/v57.0/sobjects/CollaborationGroupMember/describe'), ('layouts', '/services/data/v57.0/sobjects/CollaborationGroupMember/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CollaborationGroupMember')])"
189,False,,,True,False,False,False,True,False,False,False,False,False,0I5,Group Member Request,Group Member Requests,False,False,False,CollaborationGroupMemberRequest,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CollaborationGroupMemberRequest/{ID}'), ('describe', '/services/data/v57.0/sobjects/CollaborationGroupMemberRequest/describe'), ('sobject', '/services/data/v57.0/sobjects/CollaborationGroupMemberRequest')])"
190,False,,,True,False,False,False,True,False,False,False,False,False,0Aa,Group Record,Group Records,True,False,False,CollaborationGroupRecord,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/CollaborationGroupRecord/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/CollaborationGroupRecord/{ID}'), ('describe', '/services/data/v57.0/sobjects/CollaborationGroupRecord/describe'), ('layouts', '/services/data/v57.0/sobjects/CollaborationGroupRecord/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CollaborationGroupRecord')])"
191,False,,,True,False,False,False,True,False,False,False,False,False,0H1,Chatter Invitation,Chatter Invitations,False,False,False,CollaborationInvitation,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CollaborationInvitation/{ID}'), ('describe', '/services/data/v57.0/sobjects/CollaborationInvitation/describe'), ('sobject', '/services/data/v57.0/sobjects/CollaborationInvitation')])"
192,False,,,False,False,False,False,False,False,False,False,False,False,05k,Color Definition,Color Definitions,False,False,False,ColorDefinition,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ColorDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/ColorDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/ColorDefinition')])"
193,False,,,False,False,False,False,False,False,False,False,False,False,,"Note, Attachment, Google Doc And File","Notes, Attachments, Google Docs And Files",False,False,False,CombinedAttachment,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/CombinedAttachment/{ID}'), ('describe', '/services/data/v57.0/sobjects/CombinedAttachment/describe'), ('sobject', '/services/data/v57.0/sobjects/CombinedAttachment')])"
194,False,,,True,False,False,False,True,False,False,False,False,False,0Xl,Communication Subscription,Communication Subscriptions,True,False,True,CommSubscription,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/CommSubscription/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/CommSubscription/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/CommSubscription/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/CommSubscription/describe'), ('quickActions', '/services/data/v57.0/sobjects/CommSubscription/quickActions'), ('layouts', '/services/data/v57.0/sobjects/CommSubscription/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/CommSubscription')])"
